type,start_time,ambient_temperature,battery_id,test_id,uid,filename,Capacity,Re,Rct
charge,[2008.       5.      23.      17.      12.      57.796],24,B0006,546,1163,01163.csv,,,
discharge,[2008.       5.      23.      20.      14.      29.875],24,B0006,547,1164,01164.csv,1.2898048773266901,,
impedance,[2008.       5.      23.      21.       3.      54.921],24,B0006,548,1165,01165.csv,,0.07429801976099379,0.09727249699620968
charge,[2.008e+03 5.000e+00 2.300e+01 2.100e+01 3.600e+01 7.500e-01],24,B0006,549,1166,01166.csv,,,
impedance,[2008.       5.      24.       0.      37.      15.656],24,B0006,550,1167,01167.csv,,0.0752876188558989,0.10131281846755223
discharge,[2.0080e+03 5.0000e+00 2.4000e+01 1.0000e+00 9.0000e+00 2.1562e+01],24,B0006,551,1168,01168.csv,1.2635402021758835,,
impedance,[2.0080e+03 5.0000e+00 2.4000e+01 1.0000e+00 5.8000e+01 2.8718e+01],24,B0006,552,1169,01169.csv,,0.0732641449429155,0.09485788030578557
charge,[2.0080e+03 5.0000e+00 2.4000e+01 2.0000e+00 3.0000e+01 3.4593e+01],24,B0006,553,1170,01170.csv,,,
impedance,[2008.       5.      24.       5.      28.      14.078],24,B0006,554,1171,01171.csv,,0.07525091465096566,0.10263114150619053
discharge,[2008.       5.      24.       6.       0.      20.156],24,B0006,555,1172,01172.csv,1.2479761706842853,,
impedance,[2008.       5.      24.       6.      49.      19.062],24,B0006,556,1173,01173.csv,,0.07295338594839133,0.09709171535624934
charge,[2008.      5.     24.      7.     21.     25.14],24,B0006,557,1174,01174.csv,,,
impedance,[2008.       5.      24.      10.      10.      44.312],24,B0006,558,1175,01175.csv,,0.07579555842218386,0.10337622430701954
discharge,[2008.       5.      24.      10.      42.      50.484],24,B0006,559,1176,01176.csv,1.2321202877943334,,
impedance,[2008.       5.      24.      11.      31.      49.718],24,B0006,560,1177,01177.csv,,0.07229989931673016,0.09726851617156725
charge,[2008.       5.      24.      12.       3.      55.937],24,B0006,561,1178,01178.csv,,,
impedance,[2008.       5.      24.      14.      59.       4.171],24,B0006,562,1179,01179.csv,,0.07634314633390711,0.10459379391771405
discharge,[2008.       5.      24.      15.      31.      10.593],24,B0006,563,1180,01180.csv,1.2271137666213534,,
impedance,[2.008e+03 5.000e+00 2.400e+01 1.600e+01 2.000e+01 1.515e+00],24,B0006,564,1181,01181.csv,,0.07208193445058439,0.09632752730869723
charge,[2008.       5.      24.      16.      52.       7.875],24,B0006,565,1182,01182.csv,,,
impedance,[2008.       5.      24.      19.      49.       7.109],24,B0006,566,1183,01183.csv,,0.07548574752727838,0.10415670198896312
discharge,[2008.       5.      24.      20.      21.      13.437],24,B0006,567,1184,01184.csv,1.2217397581377356,,
impedance,[2008.       5.      24.      21.      10.       4.265],24,B0006,568,1185,01185.csv,,0.074020498261262,0.09921529436633025
charge,[2008.      5.     24.     21.     42.     10.75],24,B0006,569,1186,01186.csv,,,
impedance,[2008.      5.     25.      0.     34.     43.14],24,B0006,570,1187,01187.csv,,0.075678173941146,0.10498941605859084
discharge,[2.0080e+03 5.0000e+00 2.5000e+01 1.0000e+00 6.0000e+00 4.9828e+01],24,B0006,571,1188,01188.csv,1.211102678915174,,
impedance,[2.0080e+03 5.0000e+00 2.5000e+01 1.0000e+00 5.5000e+01 3.0531e+01],24,B0006,572,1189,01189.csv,,0.07451902070420802,0.09722241475542803
charge,[2.008e+03 5.000e+00 2.500e+01 2.000e+00 2.700e+01 3.725e+01],24,B0006,573,1190,01190.csv,,,
impedance,[2008.       5.      25.       5.      25.      11.093],24,B0006,574,1191,01191.csv,,0.07639730618221811,0.10625558495145841
discharge,[2008.      5.     25.      5.     57.     17.89],24,B0006,575,1192,01192.csv,1.2056159765131735,,
impedance,[2008.       5.      25.       6.      45.      59.203],24,B0006,576,1193,01193.csv,,0.07424018982352315,0.09804575972887292
charge,[2008.       5.      25.       7.      18.       6.015],24,B0006,577,1194,01194.csv,,,
impedance,[2008.       5.      25.      10.      19.      30.093],24,B0006,578,1195,01195.csv,,0.07554089552390525,0.10325199429925233
discharge,[2008.       5.      25.      10.      51.      37.015],24,B0006,579,1196,01196.csv,1.2008936262717274,,
impedance,[2008.       5.      25.      11.      40.       9.609],24,B0006,580,1197,01197.csv,,0.0751269930267548,0.0976015207267083
charge,[2008.       5.      25.      12.      12.      16.578],24,B0006,581,1198,01198.csv,,,
impedance,[2.008e+03 5.000e+00 2.500e+01 1.500e+01 5.000e+00 1.687e+00],24,B0006,582,1199,01199.csv,,0.07758555911246837,0.10473113760753461
discharge,[2008.      5.     25.     15.     37.      8.89],24,B0006,583,1200,01200.csv,1.1905903985558335,,
impedance,[2008.      5.     25.     16.     25.     42.25],24,B0006,584,1201,01201.csv,,0.07300304718574424,0.09986121453402325
charge,[2008.       5.      25.      16.      57.      49.359],24,B0006,585,1202,01202.csv,,,
impedance,[2008.       5.      25.      19.      50.      54.953],24,B0006,586,1203,01203.csv,,0.07914099539982122,0.10410597469599145
discharge,[2008.       5.      25.      20.      23.       4.453],24,B0006,587,1204,01204.csv,1.185179251041941,,
impedance,[2008.       5.      25.      21.      11.      31.515],24,B0006,588,1205,01205.csv,,0.0733791162898153,0.10012439870046425
charge,[2008.       5.      25.      21.      43.      40.953],24,B0006,589,1206,01206.csv,,,
impedance,[2008.       5.      26.       0.      40.      52.859],24,B0006,590,1207,01207.csv,,0.07703480377026387,0.1043025357256912
discharge,[2.008e+03 5.000e+00 2.600e+01 1.000e+00 1.300e+01 2.796e+00],24,B0006,591,1208,01208.csv,1.1796706818144624,,
impedance,[2.0080e+03 5.0000e+00 2.6000e+01 2.0000e+00 1.0000e+00 2.9328e+01],24,B0006,592,1209,01209.csv,,0.07400638737748559,0.10058214210272005
charge,[2.0080e+03 5.0000e+00 2.6000e+01 2.0000e+00 3.3000e+01 3.9031e+01],24,B0006,593,1210,01210.csv,,,
impedance,[2008.       5.      26.       5.      28.      58.109],24,B0006,594,1211,01211.csv,,0.07558657312230183,0.10545022867710716
discharge,[2.008e+03 5.000e+00 2.600e+01 6.000e+00 1.000e+00 8.171e+00],24,B0006,595,1212,01212.csv,1.1745952836753915,,
impedance,[2008.       5.      26.       6.      49.      35.046],24,B0006,596,1213,01213.csv,,0.07445731304872845,0.09771765292275987
charge,[2008.       5.      26.       7.      21.      44.953],24,B0006,597,1214,01214.csv,,,
impedance,[2008.       5.      26.      10.      12.      28.125],24,B0006,598,1215,01215.csv,,0.07680024027253078,0.10505838895245793
discharge,[2008.       5.      26.      10.      44.      38.468],24,B0006,599,1216,01216.csv,1.15381833159625,,
impedance,[2008.       5.      26.      11.      32.      56.968],24,B0006,600,1217,01217.csv,,0.07404961895766839,0.10004265315557904
charge,[2008.       5.      26.      12.       5.       7.078],24,B0006,601,1218,01218.csv,,,
impedance,[2008.       5.      26.      14.      58.      33.218],24,B0006,602,1219,01219.csv,,0.07773379473968531,0.1055258410926404
discharge,[2008.       5.      26.      15.      30.      43.968],24,B0006,603,1220,01220.csv,1.1644009557372264,,
impedance,[2008.       5.      26.      16.      19.       2.828],24,B0006,604,1221,01221.csv,,0.07345356672681479,0.09958433419834246
charge,[2008.       5.      26.      16.      51.      13.375],24,B0006,605,1222,01222.csv,,,
impedance,[2008.       5.      26.      19.      48.      54.421],24,B0006,606,1223,01223.csv,,0.07649758460967311,0.10668360253694291
discharge,[2008.       5.      26.      20.      21.       4.921],24,B0006,607,1224,01224.csv,1.1587974947916069,,
impedance,[2008.      5.     26.     21.      9.     22.89],24,B0006,608,1225,01225.csv,,0.07429181207917376,0.10145770673563659
charge,[2008.       5.      26.      21.      41.      33.468],24,B0006,609,1226,01226.csv,,,
impedance,[2008.       5.      27.       0.      27.      55.562],24,B0006,610,1227,01227.csv,,0.07693445086160708,0.10589812281309796
discharge,[2008.       5.      27.      15.      52.      41.359],24,B0006,611,1228,01228.csv,1.1749748834769171,,
charge,[2008.       5.      27.      17.      53.      59.765],24,B0006,612,1229,01229.csv,,,
discharge,[2008.       5.      27.      20.      45.      42.125],24,B0006,613,1230,01230.csv,1.1856752327929356,,
impedance,[2008.      5.     27.     21.     34.     28.64],24,B0006,614,1231,01231.csv,,0.07358936787982846,0.09999474026181411
charge,[2008.       5.      28.      11.       9.      42.046],24,B0006,615,1232,01232.csv,,,
charge,[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01],24,B0007,0,1233,01233.csv,,,
discharge,[2.0080e+03 4.0000e+00 2.0000e+00 1.5000e+01 2.5000e+01 4.1593e+01],24,B0007,1,1234,01234.csv,1.89105229539079,,
charge,[2.0080e+03 4.0000e+00 2.0000e+00 1.6000e+01 3.7000e+01 5.1984e+01],24,B0007,2,1235,01235.csv,,,
discharge,[2.0080e+03 4.0000e+00 2.0000e+00 1.9000e+01 4.3000e+01 4.8406e+01],24,B0007,3,1236,01236.csv,1.880637027686859,,
charge,[2.0080e+03 4.0000e+00 2.0000e+00 2.0000e+01 5.5000e+01 4.0812e+01],24,B0007,4,1237,01237.csv,,,
discharge,[2.008e+03 4.000e+00 3.000e+00 0.000e+00 1.000e+00 6.687e+00],24,B0007,5,1238,01238.csv,1.8806626717011388,,
charge,[2.0080e+03 4.0000e+00 3.0000e+00 1.0000e+00 1.2000e+01 3.8671e+01],24,B0007,6,1239,01239.csv,,,
discharge,[2008.       4.       3.       4.      16.      37.375],24,B0007,7,1240,01240.csv,1.8807709009833444,,
charge,[2008.       4.       3.       5.      27.      49.125],24,B0007,8,1241,01241.csv,,,
discharge,[2008.       4.       3.       8.      33.      25.703],24,B0007,9,1242,01242.csv,1.8794508728285058,,
charge,[2008.       4.       3.       9.      44.      35.078],24,B0007,10,1243,01243.csv,,,
discharge,[2008.       4.       3.      12.      55.      10.687],24,B0007,11,1244,01244.csv,1.8807003517117404,,
charge,[2008.       4.       3.      14.       6.      43.234],24,B0007,12,1245,01245.csv,,,
discharge,[2008.       4.       3.      17.      17.      16.015],24,B0007,13,1246,01246.csv,1.8799352523566075,,
charge,[2008.       4.       3.      18.      28.      47.125],24,B0007,14,1247,01247.csv,,,
discharge,[2008.       4.       3.      21.      28.      14.718],24,B0007,15,1248,01248.csv,1.8815088124038797,,
charge,[2008.       4.       3.      22.      38.      27.453],24,B0007,16,1249,01249.csv,,,
discharge,[2.0080e+03 4.0000e+00 4.0000e+00 1.0000e+00 3.8000e+01 1.5218e+01],24,B0007,17,1250,01250.csv,1.8696907870385844,,
charge,[2.008e+03 4.000e+00 4.000e+00 2.000e+00 4.800e+01 6.156e+00],24,B0007,18,1251,01251.csv,,,
discharge,[2008.       4.       4.       5.      48.       8.609],24,B0007,19,1252,01252.csv,1.870052380139199,,
charge,[2.008e+03 4.000e+00 4.000e+00 6.000e+00 5.800e+01 2.960e-01],24,B0007,20,1253,01253.csv,,,
discharge,[2008.       4.       4.       9.      57.      19.765],24,B0007,21,1254,01254.csv,1.8700442394188577,,
charge,[2008.       4.       4.      11.       6.      50.375],24,B0007,22,1255,01255.csv,,,
charge,[2008.       4.       4.      15.       5.      59.906],24,B0007,23,1256,01256.csv,,,
discharge,[2008.       4.       4.      17.      56.      27.609],24,B0007,24,1257,01257.csv,1.8596518987766364,,
charge,[2008.       4.       4.      19.       5.      19.234],24,B0007,25,1258,01258.csv,,,
discharge,[2.0080e+03 4.0000e+00 4.0000e+00 2.2000e+01 1.0000e+00 5.4671e+01],24,B0007,26,1259,01259.csv,1.8590746560862206,,
charge,[2008.       4.       4.      23.      10.      25.421],24,B0007,27,1260,01260.csv,,,
discharge,[2.0080e+03 4.0000e+00 5.0000e+00 2.0000e+00 2.0000e+01 2.6703e+01],24,B0007,28,1261,01261.csv,1.8590084577709232,,
charge,[2008.       4.       5.       3.      28.      57.234],24,B0007,29,1262,01262.csv,,,
discharge,[2.008e+03 4.000e+00 5.000e+00 6.000e+00 2.500e+01 1.890e+00],24,B0007,30,1263,01263.csv,1.8593622586957048,,
charge,[2008.       4.       5.       7.      33.      12.734],24,B0007,31,1264,01264.csv,,,
discharge,[2008.       4.       5.      10.      30.      32.312],24,B0007,32,1265,01265.csv,1.8587355450601035,,
charge,[2008.      4.      5.     11.     38.     22.14],24,B0007,33,1266,01266.csv,,,
discharge,[2008.       4.       5.      14.      34.      41.468],24,B0007,34,1267,01267.csv,1.847817291322145,,
charge,[2008.       4.       5.      15.      42.      11.531],24,B0007,35,1268,01268.csv,,,
discharge,[2008.       4.       5.      18.      39.      25.218],24,B0007,36,1269,01269.csv,1.8485252916137047,,
charge,[2008.       4.       5.      19.      46.      36.125],24,B0007,37,1270,01270.csv,,,
discharge,[2008.       4.       5.      22.      46.      35.484],24,B0007,38,1271,01271.csv,1.848378951850034,,
charge,[2008.      4.     18.     17.     34.     22.89],24,B0007,39,1272,01272.csv,,,
impedance,[2008.       4.      18.      20.      55.      29.859],24,B0007,40,1273,01273.csv,,0.03816813609946085,0.06158094574229446
discharge,[2008.       4.      18.      21.      10.      19.796],24,B0007,41,1274,01274.csv,1.8807805437609766,,
impedance,[2008.       4.      18.      22.      39.      16.312],24,B0007,42,1275,01275.csv,,0.042352200255114755,0.07946205744298855
charge,[2008.       4.      18.      22.      53.      58.343],24,B0007,43,1276,01276.csv,,,
impedance,[2.0080e+03 4.0000e+00 1.9000e+01 2.0000e+00 1.4000e+01 2.7015e+01],24,B0007,44,1277,01277.csv,,0.03971312292013592,0.06180654339682964
discharge,[2008    4   19    2   29    9],24,B0007,45,1278,01278.csv,1.8814721597443598,,
impedance,[2008.       4.      19.       3.      57.      24.187],24,B0007,46,1279,01279.csv,,0.04171928239305599,0.08085099253522705
charge,[2008.       4.      19.       4.      12.       6.343],24,B0007,47,1280,01280.csv,,,
impedance,[2008.       4.      19.       7.      32.      33.656],24,B0007,48,1281,01281.csv,,0.03840146399106517,0.06100130384680727
discharge,[2008.       4.      19.       7.      47.      15.703],24,B0007,49,1282,01282.csv,1.8810954313244785,,
impedance,[2008.       4.      19.       9.      15.      10.453],24,B0007,50,1283,01283.csv,,0.041725543288745344,0.07324252372827775
charge,[2008.       4.      19.       9.      29.      52.703],24,B0007,51,1284,01284.csv,,,
impedance,[2.008e+03 4.000e+00 1.900e+01 1.200e+01 4.700e+01 4.210e-01],24,B0007,52,1285,01285.csv,,0.0371051772037323,0.06007565108189894
discharge,[2.0080e+03 4.0000e+00 1.9000e+01 1.3000e+01 1.0000e+00 4.2562e+01],24,B0007,53,1286,01286.csv,1.8710089649779995,,
impedance,[2008.       4.      19.      14.      28.      58.984],24,B0007,54,1287,01287.csv,,0.039929523505293565,0.07752548996987343
charge,[2008.       4.      19.      14.      43.      41.265],24,B0007,55,1288,01288.csv,,,
impedance,[2008.       4.      19.      18.      12.      47.531],24,B0007,56,1289,01289.csv,,0.037833946033938984,0.061293760421866045
discharge,[2008.       4.      19.      18.      27.      29.828],24,B0007,57,1290,01290.csv,1.8701995151941375,,
impedance,[2008.       4.      19.      19.      55.       5.296],24,B0007,58,1291,01291.csv,,0.040868280768717374,0.07683869552898764
charge,[2008.      4.     19.     20.      9.     47.75],24,B0007,59,1292,01292.csv,,,
impedance,[2008.       4.      19.      23.      27.      13.343],24,B0007,60,1293,01293.csv,,0.037520425405365855,0.060073134186248135
discharge,[2008.       4.      19.      23.      41.      55.687],24,B0007,61,1294,01294.csv,1.8706715362800985,,
impedance,[2.0080e+03 4.0000e+00 2.0000e+01 1.0000e+00 8.0000e+00 1.1406e+01],24,B0007,62,1295,01295.csv,,0.04169865656080958,0.0720729677827527
charge,[2.0080e+03 4.0000e+00 2.0000e+01 1.0000e+00 2.2000e+01 5.3953e+01],24,B0007,63,1296,01296.csv,,,
impedance,[2008.       4.      20.       4.      39.      59.296],24,B0007,64,1297,01297.csv,,0.03739727137150672,0.0612330724542185
discharge,[2008.       4.      20.       4.      54.      41.734],24,B0007,65,1298,01298.csv,1.8596124644020169,,
impedance,[2008.       4.      20.       6.      20.      57.125],24,B0007,66,1299,01299.csv,,0.03998676920342006,0.07363674363826805
charge,[2008.       4.      20.       6.      35.      39.765],24,B0007,67,1300,01300.csv,,,
impedance,[2.0080e+03 4.0000e+00 2.0000e+01 1.0000e+01 1.0000e+00 4.6156e+01],24,B0007,68,1301,01301.csv,,0.03591968009886427,0.06057069111701671
discharge,[2008.       4.      20.      10.      16.      28.859],24,B0007,69,1302,01302.csv,1.860033909718346,,
impedance,[2008.       4.      20.      11.      42.      26.062],24,B0007,70,1303,01303.csv,,0.04146824914736063,0.06954303801749961
